..
  stopped.
  Welcome to Logo
project "microPop
  Start Project:  microPop     Fri May  8 11:43:24 PDT 2015   unix time:  1431110604241
  Opening Project  microPop
.microPop
  starting microPop
  59.92409240924093 0.606007326007326 2441
  59.67326732673268 0.6027838827838827 2459
  59.67326732673268 0.5987545787545787 2477
  59.25522552255226 0.606007326007326 2495
  59.25522552255226 0.5987545787545787 2514
  59.25522552255226 0.606007326007326 2532
  59.08800880088009 0.5987545787545787 2550
  58.58635863586359 0.672893772893773 2569
  58.58635863586359 0.6696703296703297 2587
  58.58635863586359 0.6761172161172161 2605
  58.58635863586359 0.6761172161172161 2624
  58.5027502750275 0.6696703296703297 2642
  58.33553355335534 0.6696703296703297 2660
  58.08470847084709 0.6696703296703297 2679
  58.001100110011 0.6696703296703297 2697
  57.91749174917492 0.6696703296703297 2715
  57.91749174917492 0.6696703296703297 2734
  57.58305830583058 0.664029304029304 2752
  57.415841584158414 0.664029304029304 2770
