0 3
0 0 4
0 0 22
0 0 40
921 856 3
921 856 21
921 855 39
921 855 58
921 856 76
921 847 94
0.7421978021978022 41.432 3
0.7421978021978022 41.432 21
0.7438095238095238 41.432 39
0.7421978021978022 41.432 58
0.7446153846153846 44.68 76
0.7446153846153846 46.92 94
0.7446153846153846 47.536 112
0.7421978021978022 47.536 131
0.7446153846153846 48.6 149
0.7438095238095238 49.16 167
0.7454212454212454 48.6 185
0.7438095238095238 46.92 204
0.7446153846153846 46.36 222
0.7446153846153846 45.352000000000004 240
0.7421978021978022 44.568 259
0.7438095238095238 44.344 277
0.7446153846153846 43.728 295
0.7421978021978022 43.28 313
0.7438095238095238 43.224000000000004 332
0.7446153846153846 42.775999999999996 350
0.7446153846153846 42.552 368
0.7446153846153846 42.44 386
0.7446153846153846 42.328 405
0.7470329670329671 42.16 423
0.7421978021978022 42.16 441
0.7454212454212454 41.992000000000004 459
0.7421978021978022 41.936 478
0.7446153846153846 16.854568854568853 3
0.7470329670329671 16.61904761904762 21
0.7470329670329671 16.226512226512227 40
0.7470329670329671 16.226512226512227 58
0.7470329670329671 16.06949806949807 76
0.7470329670329671 16.226512226512227 94
0.7470329670329671 25.72586872586873 113
0.7470329670329671 26.903474903474905 131
0.7470329670329671 26.275418275418275 149
0.08622710622710622 23.292149292149293 167
0.21597069597069596 23.763191763191763 186
0.38036630036630037 22.8996138996139 204
0.38036630036630037 21.87902187902188 222
0.3811721611721612 21.25096525096525 241
0.3811721611721612 21.25096525096525 259
0.38036630036630037 21.25096525096525 277
0.3811721611721612 20.622908622908625 295
0.38036630036630037 20.622908622908625 314
0.38278388278388276 20.622908622908625 332
0.3811721611721612 20.465894465894465 350
0.38358974358974357 20.15186615186615 368
0.3811721611721612 20.073359073359075 387
0.38036630036630037 20.073359073359075 405
0.38036630036630037 19.994851994851995 423
0.38036630036630037 19.994851994851995 441
0.3811721611721612 19.680823680823682 460
0.3811721611721612 19.680823680823682 478
0.38036630036630037 19.680823680823682 496
0.3811721611721612 19.680823680823682 514
0.38036630036630037 19.994851994851995 533
0.3811721611721612 19.994851994851995 551
0.3811721611721612 19.680823680823682 569
0.38036630036630037 19.680823680823682 587
0.37956043956043956 19.680823680823682 606
0.37956043956043956 19.680823680823682 624
0.38036630036630037 19.83783783783784 642
0.37956043956043956 19.994851994851995 660
0.37956043956043956 19.994851994851995 679
0.37633699633699635 19.680823680823682 697
0.3811721611721612 19.994851994851995 715
0.38036630036630037 20.073359073359075 734
0.37633699633699635 20.073359073359075 752
0.37956043956043956 20.073359073359075 770
0.38036630036630037 19.994851994851995 788
0.3811721611721612 19.994851994851995 807
0.38036630036630037 20.073359073359075 825
0.38036630036630037 20.073359073359075 843
0.38036630036630037 19.994851994851995 862
0.38036630036630037 20.073359073359075 880
0.38036630036630037 20.073359073359075 898
0.38036630036630037 19.994851994851995 916
0.3811721611721612 20.073359073359075 935
0.37956043956043956 20.15186615186615 953
0.37956043956043956 20.073359073359075 971
0.37956043956043956 20.073359073359075 989
0.38036630036630037 20.15186615186615 1008
0.38036630036630037 20.15186615186615 1026
0.37956043956043956 20.15186615186615 1044
0.37633699633699635 20.15186615186615 1063
0.38036630036630037 20.15186615186615 1081
0.37956043956043956 20.15186615186615 1099
0.37956043956043956 20.38738738738739 1117
0.37633699633699635 20.38738738738739 1136
0.38036630036630037 20.38738738738739 1154
0.37633699633699635 20.622908622908625 1172
0.37633699633699635 20.622908622908625 1191
0.38036630036630037 20.622908622908625 1209
0.38036630036630037 20.622908622908625 1227
0.37956043956043956 20.622908622908625 1245
0.37956043956043956 20.38738738738739 1264
0.37956043956043956 20.622908622908625 1282
0.37633699633699635 20.622908622908625 1300
0.38036630036630037 20.622908622908625 1318
0.37956043956043956 20.622908622908625 1337
0.37633699633699635 20.622908622908625 1355
0.38036630036630037 20.622908622908625 1373
0.38036630036630037 20.622908622908625 1392
0.37633699633699635 20.936936936936938 1410
0.38036630036630037 20.936936936936938 1428
0.37956043956043956 20.936936936936938 1446
0.37956043956043956 20.936936936936938 1465
0.38036630036630037 21.25096525096525 1483
0.38036630036630037 20.936936936936938 1501
0.37633699633699635 21.25096525096525 1520
0.38036630036630037 20.936936936936938 1538
0.37956043956043956 21.25096525096525 1556
0.37956043956043956 21.25096525096525 1574
0.37956043956043956 21.25096525096525 1593
0.37633699633699635 21.25096525096525 1611
0.37956043956043956 21.25096525096525 1629
0.37633699633699635 21.25096525096525 1647
0.37956043956043956 21.25096525096525 1666
0.37633699633699635 21.25096525096525 1684
0.37633699633699635 21.25096525096525 1702
0.37956043956043956 21.25096525096525 1721
0.38036630036630037 21.25096525096525 1739
0.37633699633699635 21.25096525096525 1757
0.38036630036630037 21.25096525096525 1775
0.37956043956043956 21.25096525096525 1794
0.37633699633699635 21.25096525096525 1812
0.37956043956043956 21.25096525096525 1830
0.37633699633699635 21.25096525096525 1849
0.37956043956043956 21.25096525096525 1867
0.37956043956043956 21.25096525096525 1885
0.37633699633699635 21.25096525096525 1903
0.37956043956043956 21.25096525096525 1922
0.37633699633699635 21.25096525096525 1940
0.37633699633699635 21.25096525096525 1958
0.37956043956043956 21.25096525096525 1976
0.37956043956043956 21.25096525096525 1995
0.37956043956043956 21.25096525096525 2013
0.37633699633699635 21.25096525096525 2031
0.37633699633699635 21.25096525096525 2050
0.37956043956043956 21.25096525096525 2068
0.3731135531135531 21.25096525096525 2086
0.37633699633699635 21.25096525096525 2104
0.37956043956043956 21.25096525096525 2123
0.37633699633699635 21.25096525096525 2141
0.37633699633699635 21.25096525096525 2159
0.37633699633699635 21.25096525096525 2178
0.38036630036630037 21.25096525096525 2196
0.37633699633699635 21.25096525096525 2214
0.37633699633699635 21.25096525096525 2232
0.37956043956043956 21.25096525096525 2251
